text,slot,intent,intent_id
show movie schedules of film nearby,O B-object_type I-object_type O B-movie_type B-spatial_relation,SearchScreeningEvent,1
what film is playing in the neighbourhood,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
there can i find the beggar maid playing,O O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
what time is the count playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
find the movie schedules for nearby movies,O O B-object_type I-object_type O B-spatial_relation B-movie_type,SearchScreeningEvent,1
which animated movies are showing close by,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
please check the movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
find movie times,O B-object_type I-object_type,SearchScreeningEvent,1
what time is movies playing around here,O O O B-movie_type O B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what movies are on the movie schedules for five hours from now in the neighbourhood,O B-movie_type O O O B-object_type I-object_type O B-timeRange I-timeRange I-timeRange I-timeRange B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
list films at pacific theatres,O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
show me movie times,O O B-object_type I-object_type,SearchScreeningEvent,1
check movie schedules and find which animated movies are being aired in the neighborhood movie halls,O B-object_type I-object_type O O O B-movie_type I-movie_type O O O B-spatial_relation I-spatial_relation I-spatial_relation O O,SearchScreeningEvent,1
what are the local movie times,O O O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for movies at the megaplex theatres,O O B-object_type O B-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
please find me the movies playing nearby,O O O O B-movie_type O B-spatial_relation,SearchScreeningEvent,1
find plitt theatres movie schedules,O B-location_name I-location_name B-object_type I-object_type,SearchScreeningEvent,1
where can i watch wartime romance in the morning,O O O O B-movie_name I-movie_name O O B-timeRange,SearchScreeningEvent,1
what films are playing now at the general cinema corporation,O B-movie_type O O B-timeRange O O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
are any films play at the santikos theatres,O O B-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
find kerasotes theatres showing animated movies,O B-location_name I-location_name O B-movie_type I-movie_type,SearchScreeningEvent,1
what is the movie schedule for train,O O O O B-object_type O B-movie_name,SearchScreeningEvent,1
where is the closest cinema playing soapsuds and sapheads,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what time is american gun playing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
i d like to watch sherlock holmes ¨¤ new york at kb theatres,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name,SearchScreeningEvent,1
show movie schedules for animated movies in the neighbourhood,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find the good girl at a movie house,O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
is the wandering detective: black wind in the harbor playing at cinemark theatres,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
tell me the movie schedules,O O O B-object_type I-object_type,SearchScreeningEvent,1
find the schedule for films at century theatres,O O B-object_type O B-movie_type O B-location_name I-location_name,SearchScreeningEvent,1
find the schedule for the devil diamond at a movie theatre,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
can i get the showtimes for films in the area,O O O O O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
she me the movie times,O O O B-object_type I-object_type,SearchScreeningEvent,1
what are the time for movies playing at star theatres,O O O O O B-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
whats the movie schedules for general cinema corporation,O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
find a consolidated theatres showing the good old naughty days,O O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
is tarzan of the apes playing at cobb theatres,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
what movie theatre is showing manorama six feet under,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
is and the ship sails on playing at douglas theatre company 1 minute from now,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
movie schedules for animated movies playing in the neighbourhood,B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what kind of films are at the closest movie house,O O O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what s the closest movie house showing the hard way,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
what time is doc savage: the man of bronze playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
which movies are showing at southern theatres,O B-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
find movies with movie schedules in the neighborhood,O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what animated movies are playing nearby,O B-movie_type I-movie_type O O B-spatial_relation,SearchScreeningEvent,1
what are some movies playing in the neighbourhood,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find close by movies movie times,O B-spatial_relation I-spatial_relation B-movie_type B-object_type I-object_type,SearchScreeningEvent,1
show me movie times for one minute from now,O O B-object_type I-object_type O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
can i get the marine 2 showtimes,O O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
show movie schedule and movies in the area,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what is the movie schedules for the movies nearby playing 23 seconds from now,O O O B-object_type I-object_type O O B-movie_type B-spatial_relation O B-timeRange I-timeRange I-timeRange I-timeRange,SearchScreeningEvent,1
where is my dearest enemy playing,O O B-movie_name I-movie_name I-movie_name O,SearchScreeningEvent,1
find me the showtimes for until death at the nearest movie house,O O O O O B-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what is the movie schedule for movies in the neighborhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation,SearchScreeningEvent,1
what time is class playing at amco entertainment,O O O B-movie_name O O B-location_name I-location_name,SearchScreeningEvent,1
are there any films around here,O O O B-movie_type B-spatial_relation I-spatial_relation,SearchScreeningEvent,1
find films available at cooper foundation,O B-movie_type O O B-location_name I-location_name,SearchScreeningEvent,1
which cinemark theatres is playing a is for atom,O B-location_name I-location_name O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
i d like to watch the slender thread at 6 pm,O O O O O B-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange,SearchScreeningEvent,1
check the movie schedules,O O B-object_type I-object_type,SearchScreeningEvent,1
find secret command,O B-movie_name I-movie_name,SearchScreeningEvent,1
what time is bordertown trail showing,O O O B-movie_name I-movie_name O,SearchScreeningEvent,1
what animated movies are playing at the nearest movie theatre,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
what is the movie schedule,O O O B-object_type I-object_type,SearchScreeningEvent,1
give me showtimes for the tenth woman at the movie house,O O O O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type,SearchScreeningEvent,1
tell me the movie schedules for loews cineplex entertainment,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name,SearchScreeningEvent,1
when is blood and ice cream-trilogie playing at the nearest movie theatre,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type,SearchScreeningEvent,1
show movie times for animated movies nearby,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation,SearchScreeningEvent,1
what animated movies are showing at star theatres,O B-movie_type I-movie_type O O O B-location_name I-location_name,SearchScreeningEvent,1
i m wondering if i can watch heyy babyy at a cinema,O O O O O O O B-movie_name I-movie_name O O B-object_location_type,SearchScreeningEvent,1
where theater is playing the ranger and the lady at 10 am,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange,SearchScreeningEvent,1
find the movie schedule for arclight hollywood,O O B-object_type I-object_type O B-location_name I-location_name,SearchScreeningEvent,1
where is white bim black ear,O O B-movie_name I-movie_name I-movie_name I-movie_name,SearchScreeningEvent,1
