text,slot,intent,intent_id
add eef barzelay to the trad folk playlist,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
move el viaje de copperpot into my emily dickinson playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
want to add this nick mason tune to the sylvia plath playlist,O O O O B-artist I-artist B-music_item O O B-playlist I-playlist O,AddToPlaylist,5
add the artist to my this is mozart playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this tune to my indie reflection playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add luiza possi to my bachelor party playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add a song to my playlist impulso creativo,O O B-music_item O B-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add iene miene mutte to women of r&b playlist,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the rebirth of kirk franklin to the fiesta playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist O,AddToPlaylist,5
add this album to my playlist titled underground hits,O O B-music_item O B-playlist_owner O O B-playlist I-playlist,AddToPlaylist,5
add godmusic to my latin dance cardio playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add francesco de gregori to my classical new releases spotify picks playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add please please please let me get what i want to my crate diggers anonymous,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
can you add some tommie sunshine to my chill out playlist,O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
for the playlist running power add the name the best is yet to come,O O O B-playlist I-playlist O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
add tune to infinite indie folk,O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add another tune to my soft rock playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add artist post metal to playlist,O B-music_item B-playlist I-playlist O O,AddToPlaylist,5
put the bill berry track on elrow guest list,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add something by ritchie valens to my playlist virales de siempre,O O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist,AddToPlaylist,5
add cleo laine to psychedelic rock,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add the singer barbara to my country radio playlists,O O O B-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add share the well to my epic wall of sound,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put ares in my canadian country playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add d flame to the dcode2016 playlist,O B-artist I-artist O O B-playlist O,AddToPlaylist,5
add sara carter to my nothing but a party r&b,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put this tripp eisen song on canta en la ducha,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add us placers to my new boots,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put some stu phillips in the women of acoustic playlist,O O B-artist I-artist O O B-playlist I-playlist I-playlist O,AddToPlaylist,5
put frank farian on lydia s playlist called the black power mixtape 1967 to 1975,O B-artist I-artist O B-playlist_owner I-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put more unbelievable in my grandes unplugged playlist,O O B-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add the tune from leena peisa to my amor amor playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add shame on you to my masters of metal playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this artist to my the road to punk rock playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add nana kitade to my modern psychedelia playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
to johnnie s funtime activity playlist add the name the best of guitar shorty,O B-playlist_owner I-playlist_owner B-playlist I-playlist O O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name,AddToPlaylist,5
put this track on my infinite indie folk playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
put dschiwan gasparjan into the cool down playlist,O B-artist I-artist O O B-playlist I-playlist O,AddToPlaylist,5
place raise your fist onto year in metal 2016,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add i roy to my this is rosana playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
for the playlist wild & free workout add tsidii le loka,O O O B-playlist I-playlist I-playlist I-playlist O B-artist I-artist I-artist,AddToPlaylist,5
put this tune on my your favorite coffeehouse playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
napoleon xiv should be added to sharlene s playlist transatlantic lullaby,B-artist I-artist O O O O B-playlist_owner I-playlist_owner O B-playlist I-playlist,AddToPlaylist,5
add eric bibb to country coffeehouse,O B-artist I-artist O B-playlist I-playlist,AddToPlaylist,5
add this nozomi tsuji tune to my hot house playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add track to indie electronics playlist,O B-music_item O B-playlist I-playlist O,AddToPlaylist,5
add paul young to my retrovisor,O B-artist I-artist O B-playlist_owner B-playlist,AddToPlaylist,5
add this album to holly s bandas sonoras playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put this track on musica espa?ola 2017,O O B-music_item O B-playlist I-playlist I-playlist,AddToPlaylist,5
add shahrum kashani to my country hits,O B-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
put say it ain¡¯t so into my trap land playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
i d like to add the artist jesper kyd onto my fresh electronic playlist,O O O O O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add bien acompa?ado to all out 60s,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist,AddToPlaylist,5
include kunnon syy in my trap land playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add ashley mcisaac to my r&b party classics playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add crying waiting hoping to my weekly buzz playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
please put the album onto fresh folk,O O O B-music_item O B-playlist I-playlist,AddToPlaylist,5
add od mene se odvikavaj to my laundry,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist,AddToPlaylist,5
put this album on my road trip playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add alexia to women of classical,O B-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
put al jarreau on the concentraci¨®n playlist,O B-artist I-artist O O B-playlist O,AddToPlaylist,5
add this track to the playlist hits of the 70s,O O B-music_item O O O B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add maschi e altri to my this is john williams,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
add jon mclaughlin to my forever country playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put this artist onto the chillin on a dirt road playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add michael wittig to the party playlist,O B-artist I-artist O O B-playlist O,AddToPlaylist,5
add joe mcphee to my picnic in the park play list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O O,AddToPlaylist,5
add perfect sense part i to my women of classical list,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add the track by josh kear to myra s playlist with the name highway 61,O O B-music_item O B-artist I-artist O B-playlist_owner I-playlist_owner O O O O B-playlist I-playlist,AddToPlaylist,5
add this tune to my road trip playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add hatfield and the north to my hot house playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
can you put a song from tom jones on my electronica & dance playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
the road trip playlist needs justin utley in it,O B-playlist I-playlist O O B-artist I-artist O O,AddToPlaylist,5
add iemand als jij to my playlist named in the name of blues,O B-entity_name I-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put this frederick knight track on my the midnight hour playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add artist hex hector to my old school death metal playlist,O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add yameen to the uncharted 4 nathan drake playlist,O B-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add zombieland to noct¨¢mbulo playlist,O B-entity_name O B-playlist O,AddToPlaylist,5
add don and sherri to the electrosafari playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist O,AddToPlaylist,5
put kan mikami on pre-party r&b jams,O B-artist I-artist O B-playlist I-playlist I-playlist,AddToPlaylist,5
add darkest angels to my sos 48 2016,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add another song to my this is status quo playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
add this album to trotamundos,O O B-music_item O B-playlist,AddToPlaylist,5
add this song to my indie acoustic playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add this album to jenifer s mellow dinner playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add track to my playslist this is los fabulosos cadillacs,O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist,AddToPlaylist,5
put robbie robertson into my chill out playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
put horace silver and the jazz messengers on my running to rock 170 to 190 bpm playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
can you add a song by bill frisell to my top latin alternative playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add artist to my 80 s party,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
add big bill broonzy to my impulso creativo,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist,AddToPlaylist,5
add de principii evangelikum to my domingo indie palylist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
add some beatmaster v to the this is nicky jam playlist,O O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O,AddToPlaylist,5
ad czarna dziewczyna to instrumental madness playlist,O B-entity_name I-entity_name O B-playlist I-playlist O,AddToPlaylist,5
add album to my party with friends,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist,AddToPlaylist,5
put kids of the black hole onto my 90s por siempre playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O,AddToPlaylist,5
add this track by flesh n bone to cherry s spa treatment playlist,O O B-music_item O B-artist I-artist I-artist O B-playlist_owner I-playlist_owner B-playlist I-playlist O,AddToPlaylist,5
